request_id,api_name,TIMESTAMP,latency_ms,status_Code,document_type,region,device_type,error_reason
014273f1-f611-4723-b22f-2738c7ccc348,OCR_AADHAAR,"2026-01-20 04:19:42",1301,200,AADHAAR,Tier-1,Android,
0144805d-2ae4-46e9-81c8-b5b7035bbb35,OCR_PAN,"2026-01-13 19:13:42",1216,200,PASSPORT,Metro,iOS,
0146d83d-fbe4-4502-9aa3-708902bfdcd2,KYC_VERIFY,"2026-01-24 11:33:42",1097,200,AADHAAR,Tier-1,Android,
014704c8-f062-47bf-801d-f712cba47b73,KYC_VERIFY,"2026-01-27 09:04:42",530,200,PAN,Metro,Android,
0147055c-7bf8-416a-9804-b6f2ee123715,OCR_AADHAAR,"2026-01-07 22:14:42",1175,200,PAN,Metro,Android,
0148dd91-4e31-405d-a38f-e43f63a312c7,KYC_VERIFY,"2026-01-02 18:22:42",1674,400,AADHAAR,Tier-2,Android,BLURRY_IMAGE
01496558-ed45-4069-99b3-48848cba9b4f,OCR_AADHAAR,"2026-01-21 05:45:42",1677,500,DRIVING_LICENSE,Metro,Android,TIMEOUT
01496663-4873-4e3c-949a-6a9f4ac82a0f,OCR_AADHAAR,"2026-01-26 01:11:42",1967,422,AADHAAR,Metro,iOS,BLURRY_IMAGE
014b1fdc-70c3-444a-8271-b565b4788b7b,OCR_AADHAAR,"2026-01-23 09:25:42",942,200,AADHAAR,Metro,Android,
014c30d5-3a93-423f-8639-462fea0593a3,OCR_PAN,"2026-01-20 04:36:42",1021,200,DRIVING_LICENSE,Tier-2,Android,
014d551d-9328-48cc-a4a8-d5ec29712c84,KYC_VERIFY,"2026-01-06 12:00:42",435,200,DRIVING_LICENSE,Rural,Web,
014ee8ce-c56c-4aa8-8401-241b46a1e618,KYC_VERIFY,"2026-01-05 05:34:42",1231,400,PASSPORT,Tier-1,iOS,FACE_MISMATCH
014fae45-9e5d-47a6-8ad1-7b5ae9f7e752,OCR_AADHAAR,"2026-01-18 21:58:42",1720,200,AADHAAR,Metro,Android,
01504874-b98e-4afa-88f0-fa15df9c4702,KYC_VERIFY,"2026-01-07 12:11:42",995,500,DRIVING_LICENSE,Metro,Android,LOW_IMAGE_QUALITY
01516933-33c5-4a29-b0e7-55204824313a,FACE_MATCH,"2026-01-24 09:32:42",697,200,PASSPORT,Metro,Android,
0151f3b4-dc34-44c0-960a-8a9c3dd0680c,OCR_AADHAAR,"2026-01-26 04:37:42",1487,200,AADHAAR,Tier-2,Android,
0152ed70-650c-4f59-b946-eb4fbe0f8791,KYC_VERIFY,"2026-01-03 15:18:42",574,200,PAN,Metro,Android,
0154d4ee-167c-439b-85c0-0c4fe16502c8,KYC_VERIFY,"2026-01-09 04:36:42",215,200,AADHAAR,Metro,Android,
0154dc35-79cd-4b8b-be1a-bff3dd75c5ab,KYC_VERIFY,"2026-01-04 13:27:42",1218,200,DRIVING_LICENSE,Metro,Android,
0155a88b-c8cb-48c6-9963-90a442e06785,OCR_AADHAAR,"2026-01-08 16:24:42",1180,200,AADHAAR,Rural,Android,
0155c7c8-cacf-4177-82c9-6fa9bf7aa33d,FACE_MATCH,"2026-01-08 11:20:42",1114,200,PASSPORT,Tier-1,Android,
0158bb1e-c718-4eb5-80eb-f0156c7ac806,OCR_AADHAAR,"2026-01-23 17:41:42",1415,200,PAN,Metro,Web,
01595719-001d-48a6-b942-f7db2f19868f,OCR_AADHAAR,"2026-01-23 17:42:42",1915,200,PAN,Metro,Android,
015b9295-c20c-42a6-b6f2-d5bad55e4c31,OCR_PAN,"2026-01-06 16:12:42",1359,200,AADHAAR,Tier-2,Android,
015c167a-ee6b-4282-b632-1634f72ebd63,OCR_PAN,"2026-01-18 09:22:42",1675,200,PAN,Tier-1,Web,
015da277-552f-4d54-b171-758e6eabeeba,KYC_VERIFY,"2026-01-15 04:46:42",644,200,PASSPORT,Tier-1,Android,
015ec22c-90ab-42e7-976c-07c95fb1f369,OCR_PAN,"2026-01-05 02:44:42",1612,200,PASSPORT,Metro,Android,
015f163c-2b54-4756-a531-7482faff077c,OCR_PAN,"2026-01-04 06:31:42",1327,200,PAN,Metro,Web,
015f7513-587c-4994-9462-ceaad0a5d319,KYC_VERIFY,"2026-01-20 11:34:42",634,200,DRIVING_LICENSE,Metro,Web,
016018a7-7f9b-4fcc-a589-a69d15bc4533,FACE_MATCH,"2026-01-16 22:37:42",986,200,PASSPORT,Metro,Android,
01618e18-2e09-416f-b8ef-d0cbb31ea255,OCR_AADHAAR,"2026-01-16 15:52:42",1062,200,DRIVING_LICENSE,Metro,iOS,
0161bf63-bad3-4793-9c88-8e8e89a4c6b9,OCR_PAN,"2026-01-14 02:38:42",758,200,DRIVING_LICENSE,Tier-1,Android,
0163cde6-4126-4dc2-a454-77fff03bcf01,FACE_MATCH,"2026-01-15 21:04:42",731,200,PASSPORT,Metro,Android,
0163e0ec-ae35-4755-a461-52dd694d32fc,KYC_VERIFY,"2026-01-28 05:44:42",1264,200,PASSPORT,Metro,Android,
016645f0-3b79-4b98-8d5b-cb15035a5b81,OCR_AADHAAR,"2026-01-27 01:18:42",1405,200,PASSPORT,Metro,Android,
016708f8-e338-4f43-bf3f-3dd85f1d99be,FACE_MATCH,"2025-12-31 07:44:42",975,200,PAN,Tier-1,Android,
01678fa9-301d-4914-a8bd-86d24cc849bb,FACE_MATCH,"2026-01-25 22:46:42",977,200,PASSPORT,Tier-2,iOS,
0168369e-00d6-48fb-8d09-b5036bde6afe,OCR_AADHAAR,"2026-01-20 08:11:42",1944,422,DRIVING_LICENSE,Tier-1,iOS,TIMEOUT
0168488a-5bfd-4008-9837-28a0a7723aff,KYC_VERIFY,"2026-01-16 12:59:42",916,200,PASSPORT,Tier-1,Android,
01691d96-fefd-480e-b977-502c60d3022a,KYC_VERIFY,"2026-01-01 15:46:42",1096,200,DRIVING_LICENSE,Metro,Android,
01699894-c1b1-477b-b9df-eeaec1328158,OCR_AADHAAR,"2026-01-02 11:23:42",2141,422,PASSPORT,Tier-2,iOS,BLURRY_IMAGE
0169be82-4daf-46a8-973b-820aa489437d,OCR_PAN,"2026-01-19 06:16:42",1410,200,PASSPORT,Tier-1,iOS,
016ab3b3-828f-40aa-a05e-a8b96d00a7fc,OCR_PAN,"2026-01-23 21:49:42",1145,200,PAN,Tier-1,Android,
016b8b9a-86b7-4830-85a7-51484f02d538,FACE_MATCH,"2026-01-16 19:56:42",846,200,DRIVING_LICENSE,Tier-2,Web,
016f99a8-f157-4574-ae6d-24f8d0c95062,KYC_VERIFY,"2026-01-20 06:37:42",643,200,PASSPORT,Tier-1,iOS,
0171998a-462b-460c-90e4-c6a20dc4d43d,KYC_VERIFY,"2026-01-01 16:27:42",756,200,PASSPORT,Tier-2,Android,
0172c905-2bdd-4095-8c8c-04cf0d9e3939,OCR_AADHAAR,"2026-01-30 01:56:42",1323,200,PAN,Tier-2,iOS,
0173a4c6-40e4-4a4c-a20a-084b4ac32b5d,KYC_VERIFY,"2026-01-12 19:28:42",1114,200,AADHAAR,Metro,Android,
0174095b-50b2-43ad-8500-ddedd71b3aa1,OCR_PAN,"2026-01-15 22:25:42",1032,200,PASSPORT,Metro,Android,
0174db96-0737-4626-bc91-32d2ad11f46b,OCR_PAN,"2026-01-12 19:43:42",1279,400,AADHAAR,Metro,Web,FACE_MISMATCH
01766f40-5c67-40b6-a7ad-c6b7d4aee213,KYC_VERIFY,"2026-01-14 13:03:42",541,200,PAN,Tier-1,iOS,
0176a301-ff25-42e3-800c-83c0f1804338,OCR_AADHAAR,"2026-01-23 16:49:42",1783,200,PASSPORT,Tier-2,Android,
01779451-1dd7-45dd-af13-6e9d929f4add,FACE_MATCH,"2026-01-22 13:09:42",632,200,PASSPORT,Tier-1,Web,
01779b1c-1cf3-43da-8108-662be2711119,OCR_AADHAAR,"2026-01-08 10:51:42",1236,200,AADHAAR,Metro,Android,
017984b6-c7d1-4964-b4f8-cd6e58b352a7,OCR_PAN,"2026-01-11 07:02:42",1116,200,PASSPORT,Metro,iOS,
017b1641-4dda-4c3b-bd09-c06868d2d6fa,FACE_MATCH,"2026-01-04 21:40:42",886,200,PAN,Tier-1,Web,
017ee12c-b3d1-447d-8a04-aa57c459296d,OCR_AADHAAR,"2026-01-02 12:41:42",1865,200,AADHAAR,Metro,iOS,
017fb0a2-9f5a-47ec-ab9e-87ae7841fd63,KYC_VERIFY,"2026-01-30 01:24:42",874,200,PASSPORT,Metro,Web,
017fdefe-6f8f-459b-83be-78ccdaba17c2,KYC_VERIFY,"2026-01-21 14:44:42",840,200,DRIVING_LICENSE,Tier-1,Android,
0180cf42-224d-4bf0-87e0-6b87a8975575,FACE_MATCH,"2026-01-23 09:49:42",727,200,PAN,Tier-1,Android,
0180d729-4f86-4ce0-8c71-b38bff7ffb75,FACE_MATCH,"2026-01-01 20:48:42",973,200,PASSPORT,Tier-2,Android,
0180f06f-3141-4b39-b7c6-5f0bb6ed2d16,FACE_MATCH,"2025-12-31 12:27:42",926,200,AADHAAR,Tier-1,Android,
0181fe51-2f9d-4e26-bed5-2601c92b5f92,FACE_MATCH,"2026-01-08 16:58:42",1447,422,PASSPORT,Metro,Android,NETWORK_ERROR
01824893-f7b4-42c9-8fdd-2c1529ee719b,OCR_AADHAAR,"2025-12-31 15:49:42",2001,500,PAN,Metro,Android,LOW_IMAGE_QUALITY
018272e4-5089-40af-b230-8652efda3fa4,KYC_VERIFY,"2026-01-24 21:34:42",1618,400,AADHAAR,Metro,Android,DOCUMENT_EXPIRED
0183f021-7715-4480-845d-0781f9aedf96,FACE_MATCH,"2026-01-21 17:00:42",1375,200,DRIVING_LICENSE,Tier-1,Android,
01840f3f-b5b2-4bf0-915e-7d59a3200f6c,OCR_AADHAAR,"2026-01-27 21:08:42",1575,200,PAN,Tier-1,Web,
01842bd6-e084-4266-9004-ed48616b4a16,OCR_PAN,"2026-01-28 22:09:42",1400,200,PAN,Tier-1,Android,
01851e39-05e2-4cce-8462-4a34cce4e460,KYC_VERIFY,"2026-01-17 19:56:42",497,200,PAN,Metro,Web,
01865299-b5e1-40d9-845d-d874bc40a610,OCR_AADHAAR,"2026-01-26 19:57:42",1179,200,PASSPORT,Tier-1,Android,
018664ee-5b11-481e-9c10-87a085007dd5,OCR_PAN,"2026-01-12 18:12:42",676,200,PASSPORT,Tier-2,Android,
0187612a-828f-4b07-ada5-5d48ca7bbac9,FACE_MATCH,"2026-01-10 18:26:42",553,200,DRIVING_LICENSE,Tier-1,iOS,
0187e6bf-9e2e-4e05-a508-2e02323e04a8,KYC_VERIFY,"2026-01-10 16:32:42",1029,200,AADHAAR,Tier-2,iOS,
0188843a-e22b-4563-8825-3d2c7aa0b6d8,FACE_MATCH,"2026-01-28 13:47:42",814,200,PAN,Metro,Android,
0188a7a7-40a7-4e07-b106-988b53967a18,OCR_AADHAAR,"2026-01-13 19:29:42",2327,500,DRIVING_LICENSE,Tier-1,iOS,LOW_IMAGE_QUALITY
01891454-4b63-434f-92a7-71ff0f3663ad,KYC_VERIFY,"2026-01-03 14:08:42",288,200,PAN,Tier-2,Android,
0189b36b-f6dc-4293-9851-c89d9aafac36,FACE_MATCH,"2026-01-27 23:07:42",789,200,AADHAAR,Metro,Android,
018b0c48-fb1a-4d5c-b9d9-e390cae77848,OCR_PAN,"2025-12-31 07:21:42",1251,200,DRIVING_LICENSE,Metro,Android,
018c175d-2de8-4ccf-9362-4cbd345ee3e2,OCR_AADHAAR,"2026-01-20 06:44:42",2759,422,PASSPORT,Tier-1,Android,FACE_MISMATCH
018c5b2f-074e-4309-a4e7-41c3041c4daa,KYC_VERIFY,"2026-01-29 17:13:42",645,200,PAN,Rural,Android,
018d7b3f-52c4-41db-8a58-6e58e04b090d,OCR_AADHAAR,"2026-01-28 12:10:42",1501,200,DRIVING_LICENSE,Tier-2,Android,
018eae91-252a-411a-8f98-b60c5491f356,OCR_AADHAAR,"2026-01-29 13:07:42",1591,200,DRIVING_LICENSE,Metro,Web,
018f0046-34ec-4ddf-a8a4-94798c6baed0,OCR_PAN,"2026-01-20 06:34:42",1271,200,DRIVING_LICENSE,Tier-1,Android,
0190db3f-48e1-4c05-ada5-8e861b4ab2f5,OCR_AADHAAR,"2026-01-16 19:31:42",1014,200,DRIVING_LICENSE,Metro,Android,
01915c0b-e1e3-4be0-bc68-a6c4775c35c5,FACE_MATCH,"2026-01-08 23:32:42",2164,422,AADHAAR,Metro,Android,LOW_IMAGE_QUALITY
0191a273-84a0-4d57-8024-7a31e78f209e,FACE_MATCH,"2026-01-10 16:53:42",667,200,DRIVING_LICENSE,Rural,Android,
0191fa69-d9d1-43f4-9f8f-b1128368faf2,KYC_VERIFY,"2026-01-09 04:28:42",966,200,PASSPORT,Metro,iOS,
01920016-da60-4459-9552-ef341b23fdf3,OCR_AADHAAR,"2026-01-06 06:40:42",1424,200,PAN,Tier-2,Web,
01939b43-0800-47a8-ac2b-dc40ef32bcfd,FACE_MATCH,"2026-01-23 00:19:42",498,200,PASSPORT,Rural,iOS,
01947829-1fa1-4305-9b19-e2129895c4ea,FACE_MATCH,"2026-01-25 03:02:42",1053,200,PASSPORT,Metro,Android,
019514a0-7004-4d36-8521-d56f76022492,OCR_AADHAAR,"2026-01-25 21:27:42",1158,200,AADHAAR,Metro,Web,
01961b5b-536f-42b1-9cde-a36a3bc08f7c,KYC_VERIFY,"2026-01-02 22:47:42",404,200,DRIVING_LICENSE,Tier-2,Android,
0196e77e-2088-4842-b178-33f2542de323,FACE_MATCH,"2026-01-11 13:05:42",1989,500,PASSPORT,Tier-2,Android,LOW_IMAGE_QUALITY
019907a4-ce79-41b3-8828-9b6192a8eec2,FACE_MATCH,"2026-01-03 16:05:42",1170,401,AADHAAR,Metro,Android,LOW_IMAGE_QUALITY
019af825-27b8-4e05-ac11-1b51579480de,KYC_VERIFY,"2026-01-15 04:27:42",1069,200,PAN,Metro,iOS,
019b388f-b561-4a54-b113-609d35b70b80,OCR_AADHAAR,"2026-01-03 19:05:42",1502,200,AADHAAR,Metro,Android,
019b4de8-4166-4c1d-bf83-030de5604ae8,OCR_AADHAAR,"2026-01-26 23:43:42",1672,200,PASSPORT,Metro,Web,
019bd77d-3a58-47cc-9eca-2179bd4c1968,FACE_MATCH,"2026-01-14 07:04:42",1030,200,DRIVING_LICENSE,Tier-1,Web,
019c234b-609e-42d6-b75d-d706476499d8,FACE_MATCH,"2026-01-03 07:52:42",978,200,PASSPORT,Metro,Web,
019ca3d7-fdfb-49f2-8f2e-06711ed8c5c6,OCR_PAN,"2026-01-15 17:19:42",1308,200,AADHAAR,Metro,Web,
019d530d-b419-43ac-bd4c-181afa315109,FACE_MATCH,"2026-01-26 15:14:42",793,200,PASSPORT,Rural,Web,
019d7b8f-ffc6-4813-95a4-2608a92aae35,OCR_AADHAAR,"2026-01-02 08:10:42",1614,200,AADHAAR,Tier-2,Android,
01a19709-02de-4ab0-aef9-8273a8d2b196,OCR_PAN,"2026-01-20 12:11:42",1448,200,AADHAAR,Tier-1,Android,
01a3694c-d6dc-40a5-9382-5b24529cdf74,FACE_MATCH,"2026-01-10 01:04:42",795,200,PAN,Tier-2,Android,
01a393ec-9a68-48c0-8b68-20cfb152402c,FACE_MATCH,"2026-01-13 14:46:42",1309,500,PASSPORT,Tier-2,Web,BLURRY_IMAGE
01a39715-9b2b-42d8-9de4-b5226840988f,KYC_VERIFY,"2026-01-22 10:39:42",609,422,AADHAAR,Metro,Android,DOCUMENT_EXPIRED
01a3f7d3-0499-43da-a297-9954434cb246,OCR_AADHAAR,"2026-01-23 05:51:42",1045,200,AADHAAR,Metro,Android,
01a6282f-ba6e-441f-b136-f6237222f514,FACE_MATCH,"2026-01-16 22:09:42",1144,200,PASSPORT,Tier-1,Android,
01a7928d-d2a7-4b1a-8306-907860988515,OCR_AADHAAR,"2026-01-02 10:42:42",1334,200,DRIVING_LICENSE,Metro,Android,
01a7f9c1-9526-4110-a473-a2562490d249,OCR_PAN,"2026-01-04 23:31:42",1025,200,DRIVING_LICENSE,Metro,iOS,
01a9632f-2948-43c1-afb4-d8478269a3f5,OCR_AADHAAR,"2026-01-03 06:33:42",1214,200,DRIVING_LICENSE,Metro,iOS,
01ab40b4-e715-48be-8a00-f8ef1626b2ec,OCR_AADHAAR,"2026-01-24 04:33:42",1776,200,PAN,Metro,iOS,
01ab8559-33b7-4f05-900c-7116064faab1,OCR_AADHAAR,"2026-01-24 11:37:42",1082,200,PASSPORT,Metro,iOS,
01ab9ad1-43a3-46f9-a8aa-93196270b7ab,OCR_AADHAAR,"2026-01-07 19:15:42",836,200,PAN,Tier-2,Web,
01abb4ce-99f0-4b52-89a5-84bedbdb4e17,OCR_PAN,"2026-01-07 22:35:42",950,200,PASSPORT,Tier-1,Web,
01abc823-3684-4f95-951a-4c540865dac5,OCR_PAN,"2026-01-17 22:58:42",1511,200,AADHAAR,Metro,Android,
01acec4e-7f89-467b-8ca8-d4a2396f7e0b,KYC_VERIFY,"2026-01-16 22:42:42",654,200,DRIVING_LICENSE,Tier-2,Android,
01ae58d8-ff4c-4647-b788-7afd2970fbd1,FACE_MATCH,"2026-01-16 07:24:42",771,200,AADHAAR,Metro,iOS,
01aed610-eb4d-4259-b157-f81f9f58d62a,OCR_AADHAAR,"2026-01-09 17:17:42",935,200,PAN,Metro,Android,
01afad04-deef-48e0-b6d5-e7a58ae85862,KYC_VERIFY,"2026-01-08 20:48:42",465,200,PASSPORT,Metro,iOS,
01afbf16-3c4d-4daf-acde-ed77fd16c402,FACE_MATCH,"2026-01-14 20:59:42",1380,200,DRIVING_LICENSE,Metro,Android,
01b025bb-d88d-4e37-9ef8-78c8e6f65158,KYC_VERIFY,"2026-01-03 00:25:42",1044,200,DRIVING_LICENSE,Tier-1,Android,
01b04e5f-f44b-4096-bf9a-d0c7d5759986,OCR_PAN,"2026-01-05 01:03:42",1215,200,PASSPORT,Tier-1,Android,
01b1958d-1b8a-4aab-a744-019956d2d35a,OCR_AADHAAR,"2026-01-14 13:49:42",1568,200,DRIVING_LICENSE,Metro,Android,
01b34a5d-5867-4b6f-8f48-9542c087e254,KYC_VERIFY,"2026-01-30 03:35:42",330,200,PAN,Metro,Android,
01b47af3-3c26-4551-a61f-270349fa2830,FACE_MATCH,"2026-01-02 16:41:42",1239,200,PAN,Metro,iOS,
01b5ff9a-4a16-4732-b878-9a6a59d96178,FACE_MATCH,"2026-01-19 07:00:42",557,200,AADHAAR,Tier-2,Android,
01b614bf-0151-410a-8109-6d4a02781c5c,KYC_VERIFY,"2026-01-13 02:53:42",1222,200,PAN,Tier-1,Web,
01b705c0-4fc1-47df-a007-8345a1178cbd,KYC_VERIFY,"2026-01-19 08:43:42",1716,401,AADHAAR,Tier-2,Android,DOCUMENT_EXPIRED
01b7619f-cb39-4ee9-bbde-19d38a57ce0a,FACE_MATCH,"2026-01-20 23:41:42",467,200,PAN,Metro,iOS,
01b99484-f7f1-4a4c-89c4-40be7916d6d0,OCR_AADHAAR,"2026-01-09 17:19:42",1531,200,PASSPORT,Tier-1,Android,
01b9a4f4-8419-4528-a601-44dd88db5df2,FACE_MATCH,"2026-01-05 19:57:42",839,200,AADHAAR,Tier-1,iOS,
01b9cb0d-85a4-4e22-bf9e-4d9f70ad8449,OCR_AADHAAR,"2026-01-10 20:58:42",1249,200,PASSPORT,Rural,Android,
01ba8ef3-0338-40b5-95dc-1c3147ad4073,OCR_AADHAAR,"2026-01-12 03:52:42",1279,200,PAN,Metro,Android,
01bba242-a1a5-42bc-ba75-dcf20a5bdbf3,OCR_AADHAAR,"2026-01-08 11:22:42",2054,500,PASSPORT,Tier-1,Android,BLURRY_IMAGE
01bc80d3-e5eb-4078-b001-1c7c18e3d4cc,FACE_MATCH,"2026-01-01 16:06:42",581,200,DRIVING_LICENSE,Metro,Android,
01bcdd88-a633-48e6-ae83-3e3237e48377,OCR_AADHAAR,"2026-01-15 11:33:42",1634,200,PAN,Tier-1,Android,
01bceb3a-50b5-4e02-bcc7-015557f106db,OCR_PAN,"2026-01-08 16:17:42",1354,200,PASSPORT,Tier-2,Android,
01bdc2b3-b042-4e1b-8cc0-a9b5a74bc6a6,OCR_AADHAAR,"2026-01-17 18:58:42",2252,400,PAN,Tier-1,Android,FACE_MISMATCH
01bdcfc7-2361-4e96-8b18-9d13ca520e48,OCR_PAN,"2026-01-15 21:32:42",1401,200,PASSPORT,Metro,Android,
01bfc268-a80e-46b3-b416-e5bf4d89bd38,OCR_PAN,"2026-01-21 19:26:42",2115,400,DRIVING_LICENSE,Metro,Android,LOW_IMAGE_QUALITY
01c0026b-4dc5-4957-a68f-c3b9b382564f,FACE_MATCH,"2026-01-16 19:02:42",429,200,AADHAAR,Tier-1,iOS,
01c0fc83-f50b-4d67-957a-232da5fa3502,FACE_MATCH,"2026-01-06 18:22:42",725,200,PASSPORT,Metro,Web,
01c33ed2-8039-454f-bf66-11d1d1fa9326,OCR_AADHAAR,"2026-01-17 00:33:42",1661,200,DRIVING_LICENSE,Metro,Android,
01c4b89d-259b-40bf-bb35-ee12e133b464,OCR_AADHAAR,"2026-01-06 18:33:42",1851,200,PASSPORT,Tier-2,Android,
01c54114-dc29-4b5b-be10-01aef02cfb04,FACE_MATCH,"2026-01-28 10:43:42",922,200,PAN,Metro,Web,
01c568b6-1e73-4e47-9f3a-aa04111bd5ac,OCR_PAN,"2026-01-29 12:13:42",1356,200,DRIVING_LICENSE,Rural,iOS,
01c57d3a-77b7-4d9e-b7f6-805e1413f40b,OCR_PAN,"2026-01-23 09:08:42",1161,200,DRIVING_LICENSE,Tier-2,Android,
01c5f889-d46c-4197-94e7-8ddb4ff08b5e,FACE_MATCH,"2026-01-23 18:47:42",958,200,PAN,Tier-1,Android,
01c6f7a4-15a9-4421-b25d-a019fa57b77e,KYC_VERIFY,"2026-01-06 03:33:42",1080,422,PASSPORT,Metro,Android,LOW_IMAGE_QUALITY
01c8e08d-6709-48f1-afdf-1f0b97a83483,KYC_VERIFY,"2026-01-16 02:07:42",532,200,AADHAAR,Metro,iOS,
01c9d158-4526-41c8-bcca-12c1f4dcea1b,FACE_MATCH,"2026-01-14 11:55:42",858,200,DRIVING_LICENSE,Tier-1,Android,
01c9deb4-5dde-4766-bcfe-32ff7e2617d3,KYC_VERIFY,"2026-01-03 16:40:42",1301,401,DRIVING_LICENSE,Metro,Android,LOW_IMAGE_QUALITY
01caa797-2ab2-49b1-8e58-74ba72fb881a,FACE_MATCH,"2026-01-03 07:14:42",1060,200,PAN,Tier-1,iOS,
01cacac4-a3f3-468c-a280-fbbd00fd956e,OCR_PAN,"2026-01-18 08:19:42",1849,200,DRIVING_LICENSE,Metro,Android,
01caf1c5-f2c1-4b6f-b008-13b00122c3d9,OCR_PAN,"2026-01-24 17:22:42",883,200,DRIVING_LICENSE,Tier-2,Android,
01cb5820-9a98-4ab9-918a-c694ab920a28,OCR_PAN,"2026-01-13 04:52:42",1578,200,PAN,Tier-1,Android,
01cb9384-9622-4131-870b-a1baf818127b,KYC_VERIFY,"2026-01-07 00:13:42",549,200,AADHAAR,Metro,Web,
01cc2c49-3895-4f7d-87cf-134a1a958bb0,OCR_PAN,"2026-01-05 05:54:42",1608,200,PASSPORT,Metro,Web,
01cd0732-4c63-4ad5-8958-311316c8c412,KYC_VERIFY,"2026-01-28 00:18:42",716,200,AADHAAR,Rural,Android,
01cf2717-d378-484f-9a84-c31ba6a65a69,OCR_AADHAAR,"2026-01-16 12:43:42",2030,200,AADHAAR,Tier-1,iOS,
01cf58d4-482d-407a-9bcf-e32582a6e5b0,KYC_VERIFY,"2026-01-17 19:24:42",396,200,PASSPORT,Tier-1,Web,
01d03d51-0550-4ea5-84db-f80105adf90b,OCR_PAN,"2026-01-19 04:24:42",1328,200,AADHAAR,Metro,Android,
01d11036-b477-49d7-8839-2731f26f8b3e,KYC_VERIFY,"2026-01-18 00:56:42",254,200,PASSPORT,Metro,Android,
01d22068-b78f-4384-88b6-a9232b4fc867,KYC_VERIFY,"2026-01-19 01:22:42",1461,422,PASSPORT,Metro,Android,NETWORK_ERROR
01d42860-ba39-427b-8cbf-eefae0dbfde2,KYC_VERIFY,"2026-01-09 20:34:42",200,200,PAN,Rural,Android,
01d43d32-8455-4af6-8dd3-98ea502dc24e,OCR_AADHAAR,"2026-01-12 13:34:42",1519,200,PAN,Tier-2,iOS,
01d4bafc-dfa5-4c89-985c-53abcdbb9a84,OCR_PAN,"2026-01-05 11:20:42",1167,200,DRIVING_LICENSE,Tier-1,Android,
01d5d7ac-b49f-4970-a70c-06e0a3040b3c,FACE_MATCH,"2026-01-07 00:41:42",2134,400,AADHAAR,Rural,Android,FACE_MISMATCH
01d5de7e-b9b1-4429-8aad-b16a0749f0fa,KYC_VERIFY,"2026-01-06 15:19:42",862,200,AADHAAR,Rural,Android,
01d769f8-cb64-4d8f-8b8c-8ec90b9c0da2,FACE_MATCH,"2026-01-11 14:06:42",1093,401,DRIVING_LICENSE,Tier-1,iOS,FACE_MISMATCH
01d7e40e-976e-452f-ac57-4ecc423d1877,KYC_VERIFY,"2026-01-16 05:38:42",796,500,DRIVING_LICENSE,Metro,iOS,NETWORK_ERROR
01d82934-639b-4774-affd-cabb55d02c0f,KYC_VERIFY,"2026-01-14 23:58:42",1143,500,PAN,Rural,iOS,FACE_MISMATCH
01d8c445-472d-4982-9fe1-8ea39c89987a,KYC_VERIFY,"2026-01-22 22:51:42",1465,401,DRIVING_LICENSE,Rural,Android,NETWORK_ERROR
01dacdc6-5679-43bf-8f17-4f7df04f562f,OCR_PAN,"2026-01-08 04:52:42",1471,200,DRIVING_LICENSE,Metro,Android,
01dad319-21b8-42c3-a4fb-bf21206ff432,OCR_AADHAAR,"2025-12-31 09:17:42",1463,200,PAN,Metro,Web,
01dbe752-0948-4ce6-8dd9-81eb60c25d9e,OCR_AADHAAR,"2026-01-23 19:08:42",1529,200,PASSPORT,Tier-1,Android,
01dd0a9d-62c5-4174-8a38-e9eb370bb7df,OCR_PAN,"2026-01-21 18:46:42",1318,200,DRIVING_LICENSE,Tier-1,Android,
01dd224f-00d3-416a-aea9-17feb038f949,OCR_AADHAAR,"2026-01-01 17:43:42",1316,200,AADHAAR,Metro,iOS,
01dd4b72-da04-4eee-b805-71b43ac35b66,OCR_PAN,"2026-01-20 08:08:42",1919,200,PAN,Tier-2,Android,
01dde935-089f-474e-ae67-032a5b39b8d3,OCR_PAN,"2025-12-31 20:36:42",1174,200,PASSPORT,Tier-2,Android,
01de35fc-60c5-4395-91ff-21ccfddf4809,OCR_PAN,"2026-01-22 08:20:42",1300,200,PASSPORT,Metro,Android,
01de8767-24ed-48f8-8af5-1d2f9383f1f8,KYC_VERIFY,"2026-01-21 12:41:42",515,200,PASSPORT,Metro,Android,
01e05a0e-b4c8-4079-acb8-930518a95fd8,FACE_MATCH,"2025-12-31 15:38:42",993,200,DRIVING_LICENSE,Metro,iOS,
01e15cf4-e65e-44ef-aa5f-c770564bf06e,OCR_AADHAAR,"2026-01-28 15:20:42",1639,200,PASSPORT,Metro,Android,
01e28a3c-b658-4d8f-a18e-b0f60ab82938,KYC_VERIFY,"2026-01-04 21:48:42",248,200,DRIVING_LICENSE,Metro,Android,
01e4b030-1319-4f6a-9e9b-12bcff6430a0,OCR_PAN,"2026-01-13 11:03:42",1184,200,DRIVING_LICENSE,Metro,Android,
01e59e3a-aa00-4427-b5a1-e4d81b74cf64,FACE_MATCH,"2026-01-18 04:05:42",570,200,PASSPORT,Metro,iOS,
01e5aab4-5c98-49cb-b444-0d8638c7e810,FACE_MATCH,"2026-01-05 17:31:42",774,200,AADHAAR,Tier-1,iOS,
01e6e03a-1d0f-4952-ab18-8e18c15230d2,KYC_VERIFY,"2026-01-04 16:18:42",1387,200,AADHAAR,Metro,iOS,
